metricsType,progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
metricsType=map,52.892406,1710859056714,attempt_1710848715047_0087_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0087_01_000005,38.231,38.231,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0087,1710859092.419752
metricsType=map,30.96844,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,39.203,39.203,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859092.4319444
metricsType=map,28.713434,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,38.267,38.267,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859092.4433277
metricsType=map,47.120686,1710859055754,attempt_1710848715047_0087_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000004,39.229,39.229,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0087,1710859092.4562552
metricsType=map,59.488308,1710859056717,attempt_1710848715047_0087_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0087_01_000007,38.28,38.28,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0087,1710859092.470521
metricsType=map,43.809586,1710859056717,attempt_1710848715047_0087_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0087_01_000010,38.292,38.292,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0087,1710859092.482672
metricsType=map,42.66475,1710859056734,attempt_1710848715047_0087_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000009,38.287,38.287,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0087,1710859092.4943836
metricsType=map,27.048021,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,37.352,37.352,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859092.5061612
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859092.5182867
metricsType=map,56.804543,1710859055751,attempt_1710848715047_0087_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0087_01_000003,42.339,42.339,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0087,1710859095.5631576
metricsType=map,52.892406,1710859056714,attempt_1710848715047_0087_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0087_01_000005,41.391,41.391,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0087,1710859095.579035
metricsType=map,30.96844,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,42.362,42.362,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859095.5905306
metricsType=map,31.876385,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,41.426,41.426,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859095.6022549
metricsType=map,47.120686,1710859055754,attempt_1710848715047_0087_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000004,42.387,42.387,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0087,1710859095.6140597
metricsType=map,59.488308,1710859056717,attempt_1710848715047_0087_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0087_01_000007,41.435,41.435,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0087,1710859095.6256185
metricsType=map,53.147594,1710859056717,attempt_1710848715047_0087_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0087_01_000010,41.447,41.447,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0087,1710859095.637048
metricsType=map,50.994396,1710859056734,attempt_1710848715047_0087_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000009,41.441,41.441,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0087,1710859095.6483068
metricsType=map,30.015812,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,40.506,40.506,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859095.6598327
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859095.6724021
metricsType=map,100.0,1710859055751,attempt_1710848715047_0087_m_000000_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000003,43.884,43.884,1710859099635,hdfs://master:9000/pagerank0,application_1710848715047_0087,1710859098.7163894
metricsType=map,62.24785,1710859056714,attempt_1710848715047_0087_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0087_01_000005,44.543,44.543,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0087,1710859098.729735
metricsType=map,34.267822,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,45.512,45.512,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859098.740581
metricsType=map,31.876385,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,44.576,44.576,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859098.7522314
metricsType=map,56.347336,1710859055754,attempt_1710848715047_0087_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000004,45.537,45.537,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0087,1710859098.7649562
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0087_01_000007,42.441,42.441,1710859099158,hdfs://master:9000/pagerank5368709120,application_1710848715047_0087,1710859098.7759786
metricsType=map,53.147594,1710859056717,attempt_1710848715047_0087_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0087_01_000010,44.597,44.597,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0087,1710859098.7874222
metricsType=map,58.55791,1710859056734,attempt_1710848715047_0087_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000009,44.591,44.591,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0087,1710859098.7984679
metricsType=map,30.015812,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,43.656,43.656,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859098.809685
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859098.820718
metricsType=map,100.0,1710859055751,attempt_1710848715047_0087_m_000000_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000003,43.884,43.884,1710859099635,hdfs://master:9000/pagerank0,application_1710848715047_0087,1710859101.8836603
metricsType=map,100.0,1710859056714,attempt_1710848715047_0087_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0087_01_000005,47.203,47.203,1710859103917,hdfs://master:9000/pagerank1073741824,application_1710848715047_0087,1710859101.8955505
metricsType=map,34.267822,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,48.677,48.677,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859101.9059517
metricsType=map,36.375526,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,47.741,47.741,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859101.9174516
metricsType=map,56.347336,1710859055754,attempt_1710848715047_0087_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000004,48.701,48.701,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0087,1710859101.92899
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0087_01_000007,42.441,42.441,1710859099158,hdfs://master:9000/pagerank5368709120,application_1710848715047_0087,1710859101.9394686
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000010,47.062,47.062,1710859103779,hdfs://master:9000/pagerank6442450944,application_1710848715047_0087,1710859101.9500372
metricsType=map,58.55791,1710859056734,attempt_1710848715047_0087_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0087_01_000009,47.754,47.754,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0087,1710859101.9609044
metricsType=map,34.43264,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,46.818,46.818,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859101.9715836
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859101.9819558
metricsType=map,100.0,1710859055751,attempt_1710848715047_0087_m_000000_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000003,43.884,43.884,1710859099635,hdfs://master:9000/pagerank0,application_1710848715047_0087,1710859105.022455
metricsType=map,100.0,1710859056714,attempt_1710848715047_0087_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0087_01_000005,47.203,47.203,1710859103917,hdfs://master:9000/pagerank1073741824,application_1710848715047_0087,1710859105.0348704
metricsType=map,38.862194,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,51.817,51.817,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859105.0446558
metricsType=map,36.375526,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,50.878,50.878,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859105.0542178
metricsType=map,100.0,1710859055754,attempt_1710848715047_0087_m_000004_0,SUCCEEDED,worker1:8042,,container_1710848715047_0087_01_000004,50.891,50.891,1710859106645,hdfs://master:9000/pagerank4294967296,application_1710848715047_0087,1710859105.064071
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0087_01_000007,42.441,42.441,1710859099158,hdfs://master:9000/pagerank5368709120,application_1710848715047_0087,1710859105.075174
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000010,47.062,47.062,1710859103779,hdfs://master:9000/pagerank6442450944,application_1710848715047_0087,1710859105.085198
metricsType=map,100.0,1710859056734,attempt_1710848715047_0087_m_000007_0,SUCCEEDED,worker1:8042,,container_1710848715047_0087_01_000009,50.31,50.31,1710859107044,hdfs://master:9000/pagerank7516192768,application_1710848715047_0087,1710859105.0956104
metricsType=map,34.43264,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,49.952,49.952,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859105.1052856
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859105.115135
metricsType=map,100.0,1710859055751,attempt_1710848715047_0087_m_000000_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000003,43.884,43.884,1710859099635,hdfs://master:9000/pagerank0,application_1710848715047_0087,1710859108.1553018
metricsType=map,100.0,1710859056714,attempt_1710848715047_0087_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0087_01_000005,47.203,47.203,1710859103917,hdfs://master:9000/pagerank1073741824,application_1710848715047_0087,1710859108.1685476
metricsType=map,38.862194,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,54.952,54.952,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859108.1801472
metricsType=map,40.599297,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,54.014,54.014,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859108.1904914
metricsType=map,100.0,1710859055754,attempt_1710848715047_0087_m_000004_0,SUCCEEDED,worker1:8042,,container_1710848715047_0087_01_000004,50.891,50.891,1710859106645,hdfs://master:9000/pagerank4294967296,application_1710848715047_0087,1710859108.2006164
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0087_01_000007,42.441,42.441,1710859099158,hdfs://master:9000/pagerank5368709120,application_1710848715047_0087,1710859108.212223
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000010,47.062,47.062,1710859103779,hdfs://master:9000/pagerank6442450944,application_1710848715047_0087,1710859108.222346
metricsType=map,100.0,1710859056734,attempt_1710848715047_0087_m_000007_0,SUCCEEDED,worker1:8042,,container_1710848715047_0087_01_000009,50.31,50.31,1710859107044,hdfs://master:9000/pagerank7516192768,application_1710848715047_0087,1710859108.2318404
metricsType=map,38.328888,1710859057680,attempt_1710848715047_0087_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000012,53.089,53.089,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859108.241472
metricsType=map,7.507826,1710859090790,attempt_1710848715047_0087_m_000008_1,RUNNING,worker5:8042,,container_1710848715047_0087_01_000016,19.979,19.979,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0087,1710859108.2461019
metricsType=map,100.0,1710859056708,attempt_1710848715047_0087_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0087_01_000006,32.016,32.016,1710859088724,hdfs://master:9000/pagerank9663676416,application_1710848715047_0087,1710859108.25572
metricsType=map,100.0,1710859055751,attempt_1710848715047_0087_m_000000_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000003,43.884,43.884,1710859099635,hdfs://master:9000/pagerank0,application_1710848715047_0087,1710859111.3003306
metricsType=map,100.0,1710859056714,attempt_1710848715047_0087_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0087_01_000005,47.203,47.203,1710859103917,hdfs://master:9000/pagerank1073741824,application_1710848715047_0087,1710859111.312401
metricsType=map,42.09908,1710859055755,attempt_1710848715047_0087_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000002,58.095,58.095,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0087,1710859111.3227034
metricsType=map,40.599297,1710859056703,attempt_1710848715047_0087_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0087_01_000008,57.157,57.157,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0087,1710859111.332977
metricsType=map,100.0,1710859055754,attempt_1710848715047_0087_m_000004_0,SUCCEEDED,worker1:8042,,container_1710848715047_0087_01_000004,50.891,50.891,1710859106645,hdfs://master:9000/pagerank4294967296,application_1710848715047_0087,1710859111.346404
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0087_01_000007,42.441,42.441,1710859099158,hdfs://master:9000/pagerank5368709120,application_1710848715047_0087,1710859111.3564737
metricsType=map,100.0,1710859056717,attempt_1710848715047_0087_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0087_01_000010,47.062,47.062,1710859103779,hdfs://master:9000/pagerank6442450944,application_1710848715047_0087,1710859111.366238
